order_id,order_date,customer_id,category,channel,segment,region,quantity,unit_price,discount_pct,revenue,satisfaction_score,currency
ORD-121427,2025-09-15,CUST-1602,Apparel,Email,Mid-Market,EMEA,2,78.16,0,156.32,4,USD
ORD-121428,2025-09-15,CUST-4840,Electronics,Paid Search,Startup,APAC,2,379.37,0,758.74,4,USD
ORD-121429,2025-09-15,CUST-4080,Electronics,Email,Mid-Market,APAC,3,272.54,0,817.62,3,USD
ORD-121430,2025-09-15,CUST-3695,Home & Garden,Affiliate,SMB,North America,1,106.85,0,106.85,3,USD
ORD-121431,2025-09-15,CUST-4010,Electronics,Social,Mid-Market,APAC,1,327.27,0,327.27,4,USD
ORD-121432,2025-09-15,CUST-4861,Sports,Affiliate,Mid-Market,EMEA,2,109.82,0,219.64,4,USD
ORD-121433,2025-09-15,CUST-1333,Electronics,Organic Search,Startup,APAC,2,285.9,0,571.8,3,USD
ORD-121434,2025-09-15,CUST-1062,Beauty,Paid Search,Mid-Market,North America,3,55.52,0,166.56,4,USD
ORD-121435,2025-09-15,CUST-1798,Books,Email,Enterprise,LATAM,1,21.84,0,21.84,4,USD
ORD-121436,2025-09-15,CUST-3168,Sports,Email,Startup,North America,2,98.9,2,193.84,3,USD
ORD-121437,2025-09-15,,Beauty,Email,Startup,APAC,2,47.45,0,94.9,3,USD
ORD-121438,2025-09-15,CUST-2253,Electronics,Paid Search,Enterprise,North America,1,393.52,0,393.52,4,USD
ORD-121439,2025-09-15,CUST-2585,Home & Garden,Organic Search,Mid-Market,LATAM,1,101.32,0,101.32,4,USD
ORD-121440,2025-09-15,CUST-4438,Apparel,Organic Search,Startup,EMEA,3,65.45,0,196.35,4,USD
ORD-121441,2025-09-15,CUST-3058,Apparel,Social,Startup,APAC,1,61.65,0,61.65,5,USD
ORD-121442,2025-09-15,CUST-3825,Electronics,Paid Search,Consumer,EMEA,2,255.57,0,511.14,,USD
ORD-121443,2025-09-15,CUST-2228,Beauty,Paid Search,Startup,APAC,3,38.18,0,114.54,4,USD
ORD-121444,2025-09-15,CUST-3352,Beauty,Social,Mid-Market,LATAM,1,38.55,0,38.55,4,USD
ORD-121445,2025-09-15,CUST-4748,Electronics,Direct,Mid-Market,North America,2,295.65,0,591.3,4,USD
ORD-121446,2025-09-15,CUST-2902,Apparel,Organic Search,Enterprise,APAC,1,65.44,0,65.44,4,USD
ORD-121447,2025-09-15,CUST-2869,Electronics,Affiliate,SMB,North America,2,252.2,0,504.4,4,USD
ORD-121448,2025-09-15,CUST-4094,Electronics,Social,Enterprise,LATAM,3,300.27,18,738.66,,USD
ORD-121449,2025-09-15,CUST-1318,Home & Garden,Affiliate,Mid-Market,LATAM,1,84.89,0,84.89,4,USD
ORD-121450,2025-09-15,CUST-3450,Electronics,Email,Mid-Market,LATAM,3,363.34,0,1090.02,4,USD
ORD-121451,2025-09-15,CUST-4638,Apparel,Organic Search,Mid-Market,EMEA,3,87.58,6,246.98,,USD
ORD-121452,2025-09-15,CUST-3962,Apparel,Organic Search,SMB,APAC,3,71.3,11,190.37,4,USD
ORD-121453,2025-09-15,CUST-3259,Beauty,Organic Search,Startup,EMEA,3,43.84,0,131.52,4,USD
ORD-121454,2025-09-15,CUST-1493,Apparel,Email,Startup,North America,3,85.99,0,257.97,3,USD
ORD-121455,2025-09-15,CUST-3859,Apparel,Social,Consumer,EMEA,1,47.57,21,37.58,4,USD
ORD-121456,2025-09-16,CUST-3236,Sports,Paid Search,Enterprise,North America,3,138.22,0,414.66,4,USD
ORD-121457,2025-09-16,CUST-3308,Electronics,Direct,Enterprise,APAC,1,327.44,0,327.44,4,USD
ORD-121458,2025-09-16,CUST-2935,Sports,Organic Search,Mid-Market,LATAM,2,123.54,0,247.08,4,USD
ORD-121459,2025-09-16,CUST-3856,Electronics,Paid Search,Consumer,APAC,2,286.02,0,572.04,4,USD
ORD-121460,2025-09-16,CUST-5176,Home & Garden,Direct,Mid-Market,APAC,1,112.62,0,112.62,3,USD
ORD-121461,2025-09-16,CUST-3393,Electronics,Direct,Mid-Market,LATAM,3,345.51,0,1036.53,3,USD
ORD-121462,2025-09-16,CUST-4520,Sports,Paid Search,SMB,EMEA,2,147.7,8,271.77,4,USD
ORD-121463,2025-09-16,CUST-3406,Apparel,Direct,Enterprise,EMEA,2,67.49,0,134.98,4,USD
ORD-121464,2025-09-16,CUST-3867,Beauty,Direct,Mid-Market,North America,1,40.52,0,40.52,4,USD
ORD-121465,2025-09-16,CUST-4536,Apparel,Organic Search,Mid-Market,EMEA,2,53.92,0,107.84,4,USD
ORD-121466,2025-09-16,CUST-5140,Electronics,Direct,Enterprise,APAC,2,357.82,0,715.64,4,USD
ORD-121467,2025-09-16,CUST-3154,Electronics,Paid Search,Startup,LATAM,2,318.05,0,636.1,4,USD
ORD-121468,2025-09-16,CUST-2407,Electronics,Paid Search,Enterprise,APAC,1,257.98,0,257.98,,USD
ORD-121469,2025-09-16,CUST-2666,Electronics,Affiliate,Startup,North America,2,398.4,0,796.8,4,USD
ORD-121470,2025-09-16,CUST-4736,Home & Garden,Direct,Enterprise,EMEA,1,90.3,4,86.69,4,USD
ORD-121471,2025-09-16,CUST-4178,Sports,Paid Search,Consumer,LATAM,1,101.91,0,101.91,4,USD
ORD-121472,2025-09-16,CUST-1377,Home & Garden,Organic Search,Mid-Market,APAC,3,65.57,0,196.71,4,USD
ORD-121473,2025-09-16,CUST-4403,Sports,Email,Consumer,North America,3,92.37,0,277.11,4,USD
ORD-121474,2025-09-16,CUST-4024,Electronics,Email,Enterprise,APAC,2,360.19,0,720.38,4,USD
ORD-121475,2025-09-16,CUST-1925,Apparel,Organic Search,Startup,North America,3,70.04,0,210.12,4,USD
ORD-121476,2025-09-16,CUST-2952,Electronics,Organic Search,Mid-Market,North America,3,325.44,0,976.32,4,USD
ORD-121477,2025-09-16,CUST-2660,Books,Organic Search,Mid-Market,LATAM,2,23.34,0,46.68,4,USD
ORD-121478,2025-09-16,CUST-3070,Books,Email,SMB,North America,2,23.09,0,46.18,3,USD
ORD-121479,2025-09-16,CUST-2001,Electronics,Organic Search,Startup,LATAM,3,274.17,0,822.51,4,USD
ORD-121480,2025-09-16,CUST-5004,Sports,Direct,Mid-Market,APAC,3,119.36,0,358.08,3,USD
ORD-121481,2025-09-16,CUST-2291,Electronics,Social,Startup,North America,2,304.5,23,468.93,3,USD
ORD-121482,2025-09-16,CUST-2988,Sports,Affiliate,SMB,North America,1,123.96,1,122.72,4,USD
ORD-121483,2025-09-16,CUST-3731,Electronics,Direct,Mid-Market,LATAM,2,368.86,0,737.72,4,USD
ORD-121484,2025-09-16,CUST-1507,Electronics,Email,Enterprise,EMEA,3,271.48,0,814.44,4,USD
ORD-121485,2025-09-16,CUST-4383,Apparel,Email,Consumer,EMEA,2,75.74,0,151.48,4,USD
ORD-121486,2025-09-16,CUST-2529,Home & Garden,Organic Search,SMB,LATAM,2,100.24,0,200.48,4,USD
ORD-121487,2025-09-16,CUST-2471,Sports,Paid Search,SMB,APAC,1,136.03,0,136.03,4,USD
ORD-121488,2025-09-16,CUST-1101,Sports,Social,Enterprise,APAC,1,137.94,0,137.94,4,USD
ORD-121489,2025-09-16,CUST-4934,Home & Garden,Organic Search,SMB,EMEA,2,105.14,0,210.28,4,USD
ORD-121490,2025-09-16,CUST-4118,Beauty,Organic Search,Enterprise,North America,1,51.16,24,38.88,4,USD
ORD-121491,2025-09-16,CUST-2329,Apparel,Email,Consumer,EMEA,3,61.98,0,185.94,4,USD
ORD-121492,2025-09-16,CUST-3124,Electronics,Email,Enterprise,EMEA,3,394.98,18,971.65,5,USD
ORD-121493,2025-09-16,CUST-4647,Apparel,Direct,Startup,APAC,2,59.55,0,119.1,4,USD
ORD-121494,2025-09-16,CUST-4672,Apparel,Paid Search,Consumer,North America,1,50.4,0,50.4,3,USD
ORD-121495,2025-09-16,CUST-5184,Electronics,Organic Search,SMB,EMEA,3,308.45,25,694.01,4,USD
ORD-121496,2025-09-16,CUST-1819,Sports,Paid Search,Enterprise,LATAM,3,115.55,0,346.65,4,USD
ORD-121497,2025-09-16,CUST-3192,Electronics,Paid Search,Startup,EMEA,2,312.93,0,625.86,4,USD
ORD-121498,2025-09-16,CUST-1926,Books,Email,SMB,LATAM,3,28.34,0,85.02,4,USD
ORD-121499,2025-09-16,CUST-2205,Electronics,Social,Consumer,North America,2,273.88,0,547.76,5,USD
ORD-121500,2025-09-16,CUST-2072,Home & Garden,Direct,SMB,LATAM,1,78.11,0,78.11,3,USD
ORD-121501,2025-09-16,CUST-4389,Home & Garden,Email,Mid-Market,APAC,3,91.96,0,275.88,5,USD
ORD-121502,2025-09-16,CUST-1769,Home & Garden,Affiliate,Startup,APAC,1,105.66,11,94.04,4,USD
ORD-121503,2025-09-16,CUST-3647,Sports,Email,Startup,APAC,1,135.52,0,135.52,4,USD
ORD-121504,2025-09-17,CUST-4064,Electronics,Organic Search,SMB,LATAM,1,329.35,17,273.36,4,USD
ORD-121505,2025-09-17,CUST-1522,Electronics,Affiliate,Startup,North America,2,300.82,0,601.64,3,USD
ORD-121506,2025-09-17,CUST-3769,Electronics,Paid Search,Mid-Market,APAC,1,312.12,0,312.12,3,USD
ORD-121507,2025-09-17,CUST-4146,Home & Garden,Organic Search,Mid-Market,LATAM,3,76.75,1,227.95,4,USD
ORD-121508,2025-09-17,CUST-3792,Apparel,Direct,Startup,North America,2,55.88,0,111.76,4,USD
ORD-121509,2025-09-17,CUST-1524,Electronics,Organic Search,Enterprise,EMEA,1,264.31,0,264.31,4,USD
ORD-121510,2025-09-17,,Electronics,Paid Search,Mid-Market,LATAM,1,270.23,21,213.48,4,USD
ORD-121511,2025-09-17,CUST-4313,Home & Garden,Email,SMB,APAC,1,103.39,0,103.39,4,USD
ORD-121512,2025-09-17,CUST-2713,Electronics,Affiliate,SMB,APAC,3,343.58,0,1030.74,3,USD
ORD-121513,2025-09-17,CUST-5019,Electronics,Paid Search,Mid-Market,APAC,3,303.74,0,911.22,4,USD
ORD-121514,2025-09-17,CUST-1104,Sports,Organic Search,Mid-Market,LATAM,2,91.02,0,182.04,5,USD
ORD-121515,2025-09-17,CUST-2916,Beauty,Organic Search,SMB,LATAM,3,39.11,0,117.33,4,USD
ORD-121516,2025-09-17,CUST-2000,Electronics,Email,Consumer,North America,1,374.5,9,340.8,4,USD
ORD-121517,2025-09-17,CUST-3494,Apparel,Paid Search,Startup,North America,3,55.23,0,165.69,4,USD
ORD-121518,2025-09-17,CUST-1390,Electronics,Affiliate,Enterprise,LATAM,2,304.38,0,608.76,4,USD
ORD-121519,2025-09-17,CUST-2459,Apparel,Email,SMB,LATAM,1,79.74,0,79.74,4,USD
ORD-121520,2025-09-17,CUST-1197,Electronics,Organic Search,Startup,North America,1,244.34,10,219.91,4,USD
ORD-121521,2025-09-17,CUST-5065,Home & Garden,Paid Search,Startup,EMEA,3,82.65,0,247.95,4,USD
ORD-121522,2025-09-17,CUST-3596,Apparel,Email,Enterprise,LATAM,3,69.18,0,207.54,4,USD
ORD-121523,2025-09-17,CUST-2879,Electronics,Email,Enterprise,APAC,2,318.19,0,636.38,4,USD
ORD-121524,2025-09-17,CUST-4918,Electronics,Organic Search,Enterprise,APAC,3,352.06,0,1056.18,4,USD
ORD-121525,2025-09-17,CUST-3087,Electronics,Email,Mid-Market,EMEA,3,395.8,0,1187.4,4,USD
ORD-121526,2025-09-17,CUST-3236,Home & Garden,Affiliate,Enterprise,North America,1,88.14,0,88.14,4,USD
ORD-121527,2025-09-17,CUST-2285,Electronics,Organic Search,Consumer,EMEA,3,345.5,0,1036.5,4,USD
ORD-121528,2025-09-17,CUST-5081,Electronics,Email,Startup,LATAM,2,271.57,0,543.14,4,USD
ORD-121529,2025-09-17,CUST-1552,Electronics,Paid Search,Enterprise,LATAM,2,345.88,0,691.76,4,USD
ORD-121530,2025-09-17,CUST-3487,Sports,Organic Search,Mid-Market,LATAM,3,121.42,0,364.26,4,USD
ORD-121531,2025-09-17,CUST-2673,Electronics,Email,Mid-Market,LATAM,3,252.51,0,757.53,4,USD
ORD-121532,2025-09-17,CUST-3531,Electronics,Paid Search,SMB,North America,2,325.5,0,651,4,USD
ORD-121533,2025-09-17,CUST-5001,Electronics,Direct,Consumer,LATAM,1,278.7,0,278.7,3,USD
ORD-121534,2025-09-17,CUST-4650,Books,Email,SMB,APAC,1,24.11,0,24.11,4,USD
ORD-121535,2025-09-17,CUST-1740,Electronics,Paid Search,Enterprise,North America,2,313.48,18,514.11,3,USD
ORD-121536,2025-09-17,CUST-4321,Electronics,Email,Mid-Market,North America,2,314.49,0,628.98,4,USD
ORD-121537,2025-09-17,CUST-4624,Apparel,Paid Search,Consumer,North America,2,70.38,0,140.76,4,USD
ORD-121538,2025-09-17,CUST-1461,Home & Garden,Paid Search,SMB,APAC,2,77.46,0,154.92,4,USD
ORD-121539,2025-09-17,CUST-1712,Electronics,Email,Consumer,North America,3,317.08,1,941.73,4,USD
ORD-121540,2025-09-17,CUST-5040,Home & Garden,Paid Search,Enterprise,EMEA,2,64.08,0,128.16,4,USD
ORD-121541,2025-09-17,CUST-2484,Electronics,Email,Mid-Market,EMEA,3,371.49,20,891.58,3,USD
ORD-121542,2025-09-17,CUST-4683,Apparel,Direct,Startup,North America,2,65.14,0,130.28,4,USD
ORD-121543,2025-09-17,CUST-4565,Home & Garden,Direct,Startup,EMEA,1,104.06,0,104.06,4,USD
ORD-121544,2025-09-17,CUST-2241,Apparel,Paid Search,Mid-Market,APAC,3,79.9,1,237.3,3,USD
ORD-121545,2025-09-17,CUST-1955,Sports,Organic Search,Startup,EMEA,1,144.16,0,144.16,4,USD
ORD-121546,2025-09-17,CUST-5182,Home & Garden,Social,Enterprise,EMEA,3,100.59,0,301.77,4,USD
ORD-121547,2025-09-17,CUST-2802,Apparel,Paid Search,Enterprise,North America,1,68.55,0,68.55,4,USD
ORD-121548,2025-09-18,CUST-1778,Home & Garden,Direct,Mid-Market,LATAM,3,105.71,18,260.05,3,USD
ORD-121549,2025-09-18,CUST-2710,Electronics,Organic Search,Mid-Market,North America,2,346,10,622.8,4,USD
ORD-121550,2025-09-18,CUST-2620,Electronics,Paid Search,Startup,LATAM,3,333.64,0,1000.92,4,USD
ORD-121551,2025-09-18,CUST-2437,Beauty,Social,Consumer,North America,1,38.87,3,37.7,4,USD
ORD-121552,2025-09-18,CUST-2350,Beauty,Paid Search,Enterprise,APAC,1,54.41,5,51.69,4,USD
ORD-121553,2025-09-18,CUST-3643,Electronics,Social,Startup,EMEA,2,361.41,0,722.82,4,USD
ORD-121554,2025-09-18,CUST-4515,Electronics,Organic Search,Enterprise,APAC,2,319.34,0,638.68,3,USD
ORD-121555,2025-09-18,CUST-3016,Home & Garden,Organic Search,SMB,LATAM,2,95.13,0,190.26,5,USD
ORD-121556,2025-09-18,CUST-1743,Electronics,Direct,Startup,North America,1,293.61,0,293.61,3,USD
ORD-121557,2025-09-18,CUST-2246,Apparel,Organic Search,SMB,APAC,3,61.51,0,184.53,4,USD
ORD-121558,2025-09-18,CUST-1035,Electronics,Direct,Enterprise,APAC,3,232.37,0,697.11,4,USD
ORD-121559,2025-09-18,CUST-3991,Home & Garden,Social,Enterprise,LATAM,2,77.89,0,155.78,4,USD
ORD-121560,2025-09-18,CUST-3543,Sports,Social,Enterprise,LATAM,2,92.33,0,184.66,4,USD
ORD-121561,2025-09-18,CUST-1341,Beauty,Social,SMB,APAC,3,42.93,0,128.79,4,USD
ORD-121562,2025-09-18,CUST-2487,Sports,Organic Search,Enterprise,APAC,3,145.49,0,436.47,5,USD
ORD-121563,2025-09-18,CUST-4781,Home & Garden,Affiliate,Enterprise,North America,3,95.93,0,287.79,4,USD
ORD-121564,2025-09-18,CUST-1445,Sports,Email,Startup,APAC,1,125.71,0,125.71,,USD
ORD-121565,2025-09-18,CUST-4929,Electronics,Direct,Consumer,EMEA,2,253.03,0,506.06,4,USD
ORD-121566,2025-09-18,CUST-1914,Home & Garden,Paid Search,Mid-Market,APAC,2,108.02,0,216.04,,USD
ORD-121567,2025-09-18,CUST-2627,Apparel,Organic Search,Consumer,North America,2,67.51,0,135.02,4,USD
ORD-121568,2025-09-18,CUST-2952,Electronics,Email,Mid-Market,North America,3,308.98,0,926.94,,USD
ORD-121569,2025-09-18,CUST-4156,Apparel,Paid Search,SMB,APAC,1,81.72,22,63.74,,USD
ORD-121570,2025-09-18,CUST-3656,Electronics,Organic Search,Consumer,EMEA,2,305.93,0,611.86,4,USD
ORD-121571,2025-09-18,CUST-4331,Electronics,Paid Search,Enterprise,North America,2,301.63,0,603.26,4,USD
ORD-121572,2025-09-18,CUST-1817,Sports,Social,Mid-Market,EMEA,2,128.01,0,256.02,4,USD
ORD-121573,2025-09-18,CUST-2453,Books,Paid Search,Startup,North America,3,28.92,0,86.76,4,USD
ORD-121574,2025-09-18,CUST-4017,Electronics,Email,Startup,LATAM,2,399.38,0,798.76,4,USD
ORD-121575,2025-09-18,CUST-3880,Electronics,Organic Search,Mid-Market,EMEA,1,377.53,5,358.65,4,USD
ORD-121576,2025-09-18,CUST-4033,Home & Garden,Email,SMB,LATAM,3,120.64,0,361.92,5,USD
ORD-121577,2025-09-18,CUST-1493,Electronics,Paid Search,Enterprise,North America,1,355.57,0,355.57,4,USD
ORD-121578,2025-09-18,CUST-2921,Electronics,Paid Search,SMB,APAC,3,369.11,0,1107.33,3,USD
ORD-121579,2025-09-18,CUST-3921,Apparel,Organic Search,Mid-Market,EMEA,2,69.79,5,132.6,4,USD
ORD-121580,2025-09-18,CUST-4646,Home & Garden,Organic Search,Mid-Market,North America,3,104.99,0,314.97,4,USD
ORD-121581,2025-09-18,CUST-1006,Electronics,Paid Search,Consumer,LATAM,1,310.03,0,310.03,4,USD
ORD-121582,2025-09-18,CUST-3032,Home & Garden,Affiliate,Consumer,APAC,1,68.52,0,68.52,4,USD
ORD-121583,2025-09-18,CUST-3639,Apparel,Direct,Consumer,EMEA,1,77.27,15,65.68,4,USD
ORD-121584,2025-09-18,CUST-2230,Home & Garden,Direct,Enterprise,EMEA,3,84.46,22,197.64,4,USD
ORD-121585,2025-09-18,CUST-5058,Home & Garden,Affiliate,SMB,North America,1,90.62,0,90.62,4,USD
ORD-121586,2025-09-18,CUST-2738,Beauty,Direct,Consumer,North America,2,50.18,8,92.33,4,USD
ORD-121587,2025-09-18,CUST-3623,Apparel,Email,Startup,LATAM,1,82.42,0,82.42,4,USD
ORD-121588,2025-09-18,CUST-4985,Electronics,Paid Search,SMB,EMEA,3,325.9,0,977.7,4,USD
ORD-121589,2025-09-18,CUST-3027,Home & Garden,Paid Search,Mid-Market,LATAM,2,95.79,19,155.18,5,USD
ORD-121590,2025-09-18,CUST-2633,Electronics,Email,SMB,APAC,1,323.92,0,323.92,4,USD
ORD-121591,2025-09-18,CUST-1576,Electronics,Paid Search,Mid-Market,LATAM,1,317.51,0,317.51,4,USD
ORD-121592,2025-09-18,,Electronics,Email,Startup,LATAM,3,241.53,0,724.59,3,USD
ORD-121593,2025-09-19,CUST-2601,Electronics,Direct,Consumer,North America,1,326.85,14,281.09,5,USD
ORD-121594,2025-09-19,CUST-3064,Electronics,Organic Search,Enterprise,North America,3,372.32,0,1116.96,4,USD
ORD-121595,2025-09-19,CUST-3119,Electronics,Organic Search,Enterprise,APAC,1,255.67,0,255.67,4,USD
ORD-121596,2025-09-19,CUST-1295,Beauty,Email,Enterprise,APAC,1,55.18,0,55.18,4,USD
ORD-121597,2025-09-19,CUST-4465,Electronics,Organic Search,Mid-Market,LATAM,1,312.62,0,312.62,4,USD
ORD-121598,2025-09-19,CUST-2967,Home & Garden,Email,Enterprise,LATAM,1,73.4,0,73.4,4,USD
ORD-121599,2025-09-19,CUST-2775,Electronics,Direct,Enterprise,EMEA,3,252.03,0,756.09,4,USD
ORD-121600,2025-09-19,CUST-1937,Electronics,Direct,Enterprise,LATAM,3,417.08,0,1251.24,5,USD
ORD-121601,2025-09-19,CUST-2670,Home & Garden,Organic Search,Consumer,LATAM,1,104.55,0,104.55,4,USD
ORD-121602,2025-09-19,CUST-2725,Electronics,Organic Search,Mid-Market,EMEA,2,372.79,0,745.58,,USD
ORD-121603,2025-09-19,CUST-3912,Sports,Paid Search,SMB,APAC,3,110.21,0,330.63,,USD
ORD-121604,2025-09-19,CUST-1564,Electronics,Paid Search,Enterprise,North America,2,352.88,0,705.76,4,USD
ORD-121605,2025-09-19,CUST-4162,Home & Garden,Affiliate,Mid-Market,North America,2,112.97,0,225.94,4,USD
ORD-121606,2025-09-19,CUST-3874,Electronics,Organic Search,Startup,APAC,1,271.76,0,271.76,4,USD
ORD-121607,2025-09-19,CUST-5151,Apparel,Organic Search,SMB,EMEA,3,67,0,201,4,USD
ORD-121608,2025-09-19,CUST-3195,Home & Garden,Email,SMB,North America,3,96.85,0,290.55,5,USD
ORD-121609,2025-09-19,CUST-2709,Electronics,Paid Search,Mid-Market,EMEA,2,334.4,0,668.8,4,USD
ORD-121610,2025-09-19,CUST-2917,Sports,Social,Mid-Market,APAC,3,86.74,0,260.22,4,USD
ORD-121611,2025-09-19,CUST-4754,Apparel,Social,Mid-Market,EMEA,1,67.7,0,67.7,4,USD
ORD-121612,2025-09-19,CUST-4330,Home & Garden,Organic Search,SMB,EMEA,3,121.88,0,365.64,4,USD
ORD-121613,2025-09-19,CUST-2132,Home & Garden,Organic Search,Consumer,EMEA,2,96.56,0,193.12,3,USD
ORD-121614,2025-09-19,CUST-2152,Home & Garden,Organic Search,Mid-Market,EMEA,1,111.21,0,111.21,3,USD
ORD-121615,2025-09-19,CUST-2375,Beauty,Direct,SMB,APAC,1,46.01,0,46.01,3,USD
ORD-121616,2025-09-19,CUST-3110,Electronics,Email,Startup,LATAM,1,310.54,0,310.54,3,USD
ORD-121617,2025-09-19,CUST-3346,Books,Paid Search,Startup,LATAM,3,19.8,0,59.4,3,USD
ORD-121618,2025-09-19,CUST-2658,Sports,Organic Search,Mid-Market,EMEA,1,143.2,0,143.2,4,USD
ORD-121619,2025-09-19,CUST-3153,Sports,Direct,Enterprise,LATAM,3,108.49,0,325.47,4,USD
ORD-121620,2025-09-19,CUST-4508,Sports,Paid Search,Enterprise,EMEA,1,133.39,0,133.39,4,USD
ORD-121621,2025-09-19,CUST-4848,Electronics,Affiliate,Startup,LATAM,1,251.31,0,251.31,4,USD
ORD-121622,2025-09-19,CUST-3705,Books,Email,Enterprise,EMEA,2,20.25,18,33.21,3,USD
ORD-121623,2025-09-19,CUST-1588,Apparel,Direct,Startup,North America,2,66.27,0,132.54,4,USD
ORD-121624,2025-09-19,CUST-4658,Apparel,Organic Search,Consumer,LATAM,3,76.39,0,229.17,4,USD
ORD-121625,2025-09-19,CUST-1084,Electronics,Organic Search,Enterprise,LATAM,2,324.91,0,649.82,4,USD
ORD-121626,2025-09-19,CUST-3265,Beauty,Social,Mid-Market,LATAM,1,46.05,0,46.05,4,USD
ORD-121627,2025-09-19,CUST-2158,Electronics,Direct,Mid-Market,EMEA,3,319.56,0,958.68,3,USD
ORD-121628,2025-09-19,CUST-1642,Electronics,Direct,Startup,EMEA,1,420.36,0,420.36,3,USD
ORD-121629,2025-09-19,CUST-3318,Apparel,Paid Search,Startup,LATAM,3,64.58,0,193.74,4,USD
ORD-121630,2025-09-19,CUST-2691,Apparel,Direct,Mid-Market,EMEA,1,67.25,0,67.25,4,USD
ORD-121631,2025-09-19,CUST-3476,Apparel,Paid Search,SMB,LATAM,2,66.67,0,133.34,5,USD
ORD-121632,2025-09-19,CUST-4027,Electronics,Paid Search,Startup,APAC,1,359.13,0,359.13,4,USD
ORD-121633,2025-09-19,CUST-1840,Sports,Email,Startup,North America,2,110.41,21,174.45,4,USD
ORD-121634,2025-09-19,CUST-3083,Apparel,Email,Mid-Market,EMEA,3,69.14,23,159.71,5,USD
ORD-121635,2025-09-19,,Apparel,Organic Search,Mid-Market,LATAM,1,59.24,0,59.24,4,USD
ORD-121636,2025-09-20,CUST-4528,Sports,Paid Search,Enterprise,North America,1,86.52,0,86.52,5,USD
ORD-121637,2025-09-20,CUST-2879,Apparel,Social,Mid-Market,LATAM,2,69.62,0,139.24,3,USD
ORD-121638,2025-09-20,CUST-2955,Electronics,Email,Consumer,North America,2,296.42,0,592.84,4,USD
ORD-121639,2025-09-20,CUST-1595,Home & Garden,Paid Search,Startup,EMEA,3,98.01,24,223.46,4,USD
ORD-121640,2025-09-20,CUST-4509,Beauty,Email,SMB,LATAM,2,45.59,0,91.18,4,USD
ORD-121641,2025-09-20,CUST-3811,Apparel,Organic Search,SMB,APAC,2,69.5,0,139,4,USD
ORD-121642,2025-09-20,CUST-1335,Home & Garden,Organic Search,Enterprise,EMEA,3,85.46,20,205.1,4,USD
ORD-121643,2025-09-20,,Apparel,Affiliate,Startup,APAC,1,74.28,14,63.88,3,USD
ORD-121644,2025-09-20,CUST-1490,Electronics,Direct,SMB,EMEA,3,425.49,23,982.88,4,USD
ORD-121645,2025-09-20,CUST-4731,Beauty,Organic Search,Startup,North America,3,56.85,0,170.55,4,USD
ORD-121646,2025-09-20,CUST-5167,Home & Garden,Email,SMB,EMEA,2,116.97,0,233.94,,USD
ORD-121647,2025-09-20,CUST-3683,Home & Garden,Affiliate,Startup,EMEA,1,85.42,0,85.42,4,USD
ORD-121648,2025-09-20,,Home & Garden,Paid Search,Enterprise,North America,2,70.25,0,140.5,4,USD
ORD-121649,2025-09-20,CUST-2699,Apparel,Social,Mid-Market,APAC,3,67.51,4,194.43,4,USD
ORD-121650,2025-09-20,CUST-5053,Sports,Email,Startup,North America,1,135.68,23,104.47,4,USD
ORD-121651,2025-09-20,CUST-4515,Sports,Organic Search,Mid-Market,LATAM,3,90.9,0,272.7,4,USD
ORD-121652,2025-09-20,,Electronics,Email,Mid-Market,North America,3,332.76,20,798.62,4,USD
ORD-121653,2025-09-20,CUST-2826,Electronics,Affiliate,SMB,LATAM,1,344.41,0,344.41,4,USD
ORD-121654,2025-09-20,CUST-1449,Sports,Email,Startup,APAC,1,108.72,0,108.72,4,USD
ORD-121655,2025-09-20,CUST-3462,Sports,Social,Consumer,EMEA,2,104.97,1,207.84,4,USD
ORD-121656,2025-09-20,CUST-4791,Home & Garden,Email,Mid-Market,EMEA,1,92.96,0,92.96,4,USD
ORD-121657,2025-09-20,,Apparel,Paid Search,Consumer,EMEA,3,67.83,19,164.83,5,USD
ORD-121658,2025-09-20,,Home & Garden,Paid Search,Consumer,APAC,2,94.19,0,188.38,4,USD
ORD-121659,2025-09-20,,Home & Garden,Organic Search,SMB,EMEA,1,84.92,14,73.03,4,USD
ORD-121660,2025-09-20,CUST-2144,Sports,Paid Search,Enterprise,North America,2,111.67,0,223.34,3,USD
ORD-121661,2025-09-20,CUST-2916,Electronics,Organic Search,SMB,EMEA,3,266.93,0,800.79,4,USD
ORD-121662,2025-09-20,CUST-3349,Electronics,Email,Enterprise,LATAM,2,339.96,0,679.92,4,USD
ORD-121663,2025-09-20,CUST-4423,Apparel,Affiliate,Consumer,EMEA,2,76.23,13,132.64,4,USD
ORD-121664,2025-09-20,CUST-4192,Sports,Social,SMB,North America,1,151.23,0,151.23,,USD
ORD-121665,2025-09-20,CUST-4455,Electronics,Email,Startup,EMEA,1,325.14,0,325.14,4,USD
ORD-121666,2025-09-20,CUST-4576,Apparel,Direct,Consumer,LATAM,3,75.66,0,226.98,4,USD
ORD-121667,2025-09-20,CUST-2515,Home & Garden,Organic Search,Consumer,LATAM,1,85.55,0,85.55,4,USD
ORD-121668,2025-09-21,CUST-3579,Sports,Email,Startup,LATAM,2,95.53,0,191.06,3,USD
ORD-121669,2025-09-21,CUST-4642,Electronics,Organic Search,Startup,APAC,1,279.43,0,279.43,4,USD
